id,publication_year,B,C,D,E,F,G,H,num_applications,num_patent_citations,num_nonpatent_citations,num_claims,num_similar_doc,num_authors,payment_times
US6982174B2,2004,1,0,0,0,0,0,0,10,5,34,57,1,3,2
US6982082B1,2004,0,0,0,0,0,0,0,9,4,16,11,1,3,2
US6985283B1,2004,0,0,0,0,0,0,1,7,112,78,26,5,3,2
US7015347B2,2004,0,0,0,0,0,0,0,6,11,10,19,12,2,2
US7007549B2,2004,0,0,0,0,0,1,0,3,2,3,9,19,5,2
US7018657B2,2004,0,0,0,0,0,0,0,5,13,4,20,8,3,0
US6998363B2,2004,0,1,0,0,0,0,0,7,3,0,27,16,2,2
US7002679B2,2004,0,0,0,0,0,1,0,3,4,0,31,8,3,2
US7009172B2,2004,0,0,0,0,0,1,0,6,5,0,75,16,2,2
US6983643B2,2004,0,0,0,0,0,1,0,5,10,0,20,6,2,2
US6993151B2,2004,0,0,0,0,0,1,0,5,2,1,8,6,2,2
US7003744B2,2004,0,0,0,0,0,1,0,2,1,3,15,5,2,2
US7001338B2,2004,0,0,0,0,0,0,0,4,16,1,30,9,2,2
US6986819B2,2004,0,1,0,0,0,0,0,4,15,0,8,10,3,1
US7004620B2,2004,0,0,0,0,0,1,0,7,12,1,33,18,3,2
US6988982B2,2004,0,0,0,0,0,0,0,3,84,0,32,8,3,1
US7016037B2,2004,0,0,0,0,0,1,0,8,8,0,7,18,2,1
US7011623B2,2004,0,0,0,0,0,0,0,6,1,57,18,0,3,0
US7014942B2,2004,0,0,0,0,0,0,1,8,15,17,12,5,3,2
US7015475B2,2004,0,0,0,0,0,1,0,4,6,0,38,13,1,2
US7010488B2,2004,0,0,0,0,0,1,0,1,17,9,18,11,2,2
US7012132B2,2004,0,1,0,0,0,0,0,6,12,28,2,14,1,2
US7007693B2,2004,0,0,0,0,0,0,0,13,33,2,28,19,2,1
US7011826B1,2004,0,1,0,0,0,0,0,21,33,10,12,5,2,0
US6995015B1,2004,0,1,0,0,0,0,0,2,25,49,5,2,3,1
US6992915B2,2004,0,0,0,0,0,0,1,6,2,1,101,20,2,2
US6997717B2,2004,0,0,0,0,0,1,0,1,18,3,6,0,2,2
US6994974B1,2004,0,1,0,0,0,0,0,10,1,21,5,3,2,0
US6985226B2,2004,0,0,0,0,0,1,0,6,8,0,22,11,1,1
US6985142B1,2004,0,0,0,0,0,1,0,3,83,46,41,4,3,2
US6982822B2,2004,0,0,0,0,0,1,0,8,6,4,18,4,7,2
US6983034B2,2004,0,0,0,0,0,1,0,7,22,11,30,15,2,1
US7013739B2,2004,1,0,0,0,0,0,0,7,3,9,89,1,4,0
US7019875B2,2004,0,0,0,0,0,1,0,4,2,3,18,1,3,2
US6995007B2,2004,0,0,0,0,0,0,0,5,39,40,8,3,3,2
US6984772B1,2004,0,1,0,0,0,0,0,9,6,25,38,4,4,2
US7008625B2,2004,0,1,0,0,0,0,0,5,41,79,21,11,4,2
US6998395B2,2004,0,0,0,0,0,0,0,1,17,28,1,8,3,2
US6984619B1,2004,0,0,0,0,0,0,0,3,7,57,14,6,2,0
US6989254B2,2004,0,1,0,0,0,0,0,3,2,1,2,5,4,2
US6996504B2,2004,0,0,0,0,0,1,0,2,17,3,22,0,2,2
US6987001B2,2004,0,1,0,0,0,0,0,12,6,36,11,0,6,2
US7001926B2,2004,0,1,0,0,0,0,0,27,23,20,28,18,11,2
US7016932B2,2004,0,0,0,0,0,1,0,1,4,9,48,13,3,1
US6994971B1,2004,0,0,0,0,0,1,0,2,8,2,5,12,2,2
US6987189B2,2004,0,1,0,0,0,0,0,1,2,4,8,24,2,1
US6987211B1,2004,0,1,0,0,0,0,0,12,3,20,8,0,3,1
US6986386B2,2004,0,0,0,0,1,0,0,3,19,0,22,18,4,2
US6987027B2,2004,0,0,0,0,0,0,1,4,49,37,4,16,1,1
US6989450B2,2004,0,1,0,0,0,0,0,13,26,46,64,7,1,0
US6987091B2,2004,0,1,0,0,0,0,0,5,3,18,10,2,4,2
US7019449B2,2004,1,0,0,0,0,0,0,11,13,36,1,4,1,2
US6993388B2,2004,0,0,0,0,0,0,0,2,21,5,44,15,1,2
US7009056B2,2004,0,1,0,0,0,0,0,11,12,9,29,5,4,1
US7019138B2,2004,0,1,0,0,0,0,0,9,3,5,28,0,5,2
US6992635B2,2004,0,0,0,0,0,0,1,3,6,0,15,22,4,2
US6991738B1,2004,1,0,0,0,0,0,0,7,82,51,17,21,2,2
US7015120B2,2004,0,0,0,0,0,0,1,9,29,9,35,18,2,2
US6992018B2,2004,0,1,0,0,0,0,0,5,9,7,44,15,4,2
US6989286B2,2004,1,0,0,0,0,0,0,5,15,34,21,20,4,2
US7018745B2,2004,0,0,0,0,0,1,0,7,13,0,15,21,2,1
US6989237B2,2004,1,0,0,0,0,0,0,27,14,20,16,18,2,2
US7015372B2,2004,0,1,0,0,0,0,0,1,11,76,16,9,2,2
US7001708B1,2004,0,0,0,0,0,1,0,11,23,16,4,15,1,1
US6987215B1,2004,0,1,0,0,0,0,0,4,5,15,12,11,3,3
US7004015B2,2004,1,0,0,0,0,0,0,12,7,19,4,3,2,2
US6989248B2,2004,0,1,0,0,0,0,0,1,4,51,8,0,1,2
US7014403B1,2004,0,0,0,0,1,0,0,5,29,0,2,21,2,2
US7012061B1,2004,0,0,0,0,0,0,0,1,4,2,6,5,2,2
US6991868B2,2004,0,0,0,0,0,0,1,8,8,1,13,17,10,2
US7009759B2,2004,0,0,0,0,0,1,0,2,9,9,52,10,3,2
US7001860B2,2004,0,1,0,0,0,0,0,14,9,1,18,20,2,2
US7001106B2,2004,0,0,0,0,1,0,0,1,9,0,2,1,2,1
US6991852B2,2004,1,0,0,0,0,0,0,23,25,75,75,3,6,2
US7005131B1,2004,0,1,0,0,0,0,0,7,4,23,4,1,2,1
US7016554B2,2004,0,0,0,0,0,1,0,2,10,0,27,15,4,0
US6982743B2,2004,0,0,0,0,0,0,1,2,4,6,20,15,3,2
US6984636B2,2004,0,0,0,0,0,0,0,7,8,32,11,8,2,1
US6994859B1,2004,0,1,0,0,0,0,0,6,11,36,6,6,2,2
US7012248B2,2004,0,0,0,0,0,0,1,6,1,0,11,6,1,2
USPP16917P2,2004,0,0,0,0,0,0,0,1,0,1,1,5,1,0
US7002044B2,2004,0,1,0,0,0,0,0,2,11,41,41,13,2,1
US6988801B2,2004,0,0,0,0,0,0,0,1,22,0,30,10,1,2
US6981426B2,2004,0,0,0,0,0,1,0,3,3,1,16,17,3,0
US6992819B2,2004,0,0,0,0,0,1,0,7,53,12,16,8,1,2
US7001759B1,2004,0,0,0,0,0,0,0,17,22,113,8,0,3,2
US7128578B2,2004,0,0,0,0,0,1,0,2,14,0,33,5,3,2
US7009490B2,2004,1,0,0,0,0,0,0,3,25,13,20,17,2,2
US7011957B2,2004,0,1,0,0,0,0,0,3,27,42,23,1,3,2
US7005630B2,2004,0,0,0,0,0,1,0,4,3,1,22,11,2,2
US6986873B2,2004,0,1,0,0,0,0,0,14,11,0,7,11,4,2
US7033816B1,2004,0,1,0,0,0,0,0,1,0,8,6,13,3,0
US7008776B1,2004,0,0,0,0,0,1,0,4,46,106,2,6,9,2
US7001739B2,2004,0,1,0,0,0,0,0,3,2,67,9,1,2,2
US7002226B2,2004,0,0,0,0,0,1,0,3,3,0,9,19,3,2
US6995299B2,2004,0,0,0,0,0,0,0,11,13,143,6,0,2,1
US7002762B2,2004,0,0,0,0,0,1,0,8,3,10,21,18,3,1
US7014869B2,2004,1,0,0,0,0,0,0,5,10,6,16,3,5,2
US6997050B2,2004,0,0,0,0,0,1,0,5,12,0,10,9,1,2
US6994985B1,2004,0,1,0,0,0,0,0,2,0,3,12,0,2,0
US6990846B2,2004,0,0,0,0,0,1,0,7,14,7,15,12,1,2
US6999924B2,2004,0,0,0,0,0,0,0,8,26,2,21,3,3,1
US7010482B2,2004,0,0,0,0,0,1,0,1,3,22,8,12,2,2
US6995351B2,2004,0,0,0,0,0,0,1,20,3,0,1,2,3,2
US7006217B2,2004,0,0,0,0,0,1,0,3,15,0,17,12,1,1
US6984526B2,2004,0,0,0,0,0,1,0,10,12,1,6,14,6,2
US7005056B2,2004,0,1,0,0,0,0,0,3,11,1,20,7,3,2
US6989842B2,2004,0,0,0,0,0,1,0,2,6,3,7,2,3,2
US7001068B2,2004,0,0,0,0,0,1,0,6,8,3,12,19,1,0
US7020505B1,2004,0,0,0,0,0,0,0,6,13,5,29,9,2,1
US7012270B2,2004,0,0,0,0,0,1,0,3,5,1,6,20,5,0
US7012762B2,2004,0,0,0,0,0,1,0,11,2,0,17,19,3,2
US6987193B2,2004,0,1,0,0,0,0,0,19,27,57,8,23,2,2
US7005283B2,2004,0,1,0,0,0,0,0,3,1,7,22,2,3,2
US6991963B2,2004,0,0,0,0,0,0,0,15,18,0,4,11,7,3
US6984335B2,2004,1,0,0,0,0,0,0,5,10,0,6,10,3,2
US6984971B1,2004,0,0,0,0,0,1,0,1,47,37,10,19,4,2
US7003963B2,2004,0,0,0,0,0,1,0,3,8,0,12,16,1,1
US6996554B2,2004,0,0,0,0,0,1,0,4,2,0,9,5,2,2
US6984513B2,2004,0,0,0,0,0,0,0,7,5,27,26,3,4,1
US6982080B2,2004,0,0,0,0,0,0,0,7,28,2,28,18,5,2
US7012124B2,2004,0,1,0,0,0,0,0,9,15,5,75,11,3,2
US6998271B2,2004,0,0,0,0,0,1,0,6,1,7,14,0,4,2
US6984774B1,2004,0,1,0,0,0,0,0,1,5,19,25,10,2,1
US6987881B2,2004,0,0,0,0,0,1,0,3,10,1,15,12,2,2
US7018518B2,2004,0,0,0,0,0,0,1,4,1,22,19,2,3,1
US6998467B1,2004,0,1,0,0,0,0,0,2,2,0,15,16,3,2
US6993258B2,2004,0,0,0,0,0,0,1,6,10,5,10,11,3,2
US6990095B2,2004,0,0,0,0,0,0,1,6,6,1,23,20,3,2
US7001738B2,2004,0,0,0,0,0,1,0,7,5,9,36,2,5,1
US6992089B2,2004,0,1,0,0,0,0,0,2,51,99,57,22,3,2
US7018836B1,2004,0,1,0,0,0,0,0,4,6,74,67,2,1,0
US7009670B1,2004,0,0,0,0,0,1,0,4,2,2,12,18,3,2
US6998946B2,2004,0,0,0,0,0,0,1,3,20,10,17,6,2,2
US7019446B2,2004,0,0,0,0,0,0,1,2,9,0,20,13,5,1
US7091318B2,2004,0,1,0,0,0,0,0,2,0,0,4,11,2,1
US7001735B2,2004,0,0,0,0,0,1,0,4,6,63,11,0,2,2
US7018665B2,2004,1,0,0,0,0,0,0,4,12,7,30,19,5,0
US7012165B2,2004,0,1,0,0,0,0,0,5,2,0,37,15,3,1
US6993764B2,2004,0,0,0,0,0,1,0,2,6,5,5,4,2,1
US7017130B2,2004,0,0,0,0,0,1,0,1,14,4,2,7,4,2
US7005129B1,2004,0,0,0,0,0,0,0,14,8,17,3,12,5,2
US7002160B1,2004,0,0,0,0,0,0,1,3,2,0,5,17,2,2
US6996229B2,2004,0,0,0,0,0,0,1,1,20,8,23,14,1,2
US6982172B2,2004,0,0,0,0,0,0,0,3,7,29,17,2,2,3
US6985058B2,2004,0,0,0,0,0,0,1,4,6,0,7,20,5,1
US6998262B2,2004,0,0,0,0,0,0,0,2,1,10,5,5,1,2
US6989146B2,2004,0,1,0,0,0,0,0,3,23,34,43,10,2,1
US7011827B2,2004,0,0,0,0,0,0,0,6,3,28,1,1,2,0
US7003109B2,2004,0,0,0,0,0,0,1,4,8,0,10,11,3,2
US6989153B2,2004,0,0,0,0,0,0,0,2,4,17,27,0,4,2
US7018610B2,2004,0,1,0,0,0,0,0,13,13,8,1,14,2,2
US7018801B2,2004,0,1,0,0,0,0,0,4,3,43,27,3,1,1
US7002042B2,2004,0,1,0,0,0,0,0,30,11,36,1,15,1,2
US6999000B2,2004,0,0,0,0,0,1,0,2,20,0,18,14,4,2
US7016737B2,2004,0,0,0,0,0,0,0,2,14,21,21,14,1,2
US6982144B2,2004,0,1,0,0,0,0,0,3,17,31,16,7,3,2
US7019119B2,2004,0,1,0,0,0,0,0,5,6,57,12,12,4,2
USRE38958E1,2004,0,0,0,0,0,0,0,1,10,15,20,5,2,0
US7009376B2,2004,0,0,0,0,0,1,0,2,30,0,13,15,2,1
US7014423B2,2004,0,0,0,0,1,0,0,5,17,0,35,12,3,2
US7005849B2,2004,0,0,0,0,0,1,0,11,3,4,21,15,4,1
US7001616B2,2004,0,0,0,0,0,0,0,5,21,18,24,11,3,1
US6998497B2,2004,1,0,0,0,0,0,0,14,11,3,26,10,5,1
US7002163B2,2004,0,0,0,0,0,1,0,1,7,0,18,4,3,2
US7016390B2,2004,0,0,0,0,0,0,1,4,3,29,14,1,2,1
US7018816B2,2004,0,1,0,0,0,0,0,2,0,6,4,6,4,0
US7001925B1,2004,0,1,0,0,0,0,0,2,9,7,17,16,1,2
US7015193B2,2004,0,0,0,0,0,0,0,5,1,10,25,4,3,1
US7018604B2,2004,0,0,0,0,0,0,1,18,10,30,13,11,3,1
US6987172B2,2004,0,0,0,0,0,0,0,2,15,1,11,15,2,2
US7019112B1,2004,0,1,0,0,0,0,0,2,7,83,5,3,8,2
US6998117B1,2004,0,1,0,0,0,0,0,5,34,101,38,1,3,1
US7001648B2,2004,0,1,0,0,0,0,0,8,17,33,35,18,2,2
US6998236B2,2004,1,0,0,0,0,0,0,33,19,9,46,4,4,2
US6988042B2,2004,0,0,0,0,0,0,1,3,8,2,4,6,2,1
US7016722B2,2004,0,0,0,0,0,0,0,10,7,2,22,5,1,2
US6991958B2,2004,0,0,0,0,0,0,1,10,6,1,12,1,1,2
US7016038B2,2004,0,0,0,0,0,1,0,2,15,0,8,14,4,1
US7015023B1,2004,0,1,0,0,0,0,0,6,2,7,7,0,2,1
US7011758B2,2004,1,0,0,0,0,0,0,1,12,29,42,11,3,1
US6995119B2,2004,0,0,0,0,0,0,1,2,8,31,15,5,1,1
US7005722B2,2004,0,0,0,0,0,0,1,2,7,0,20,13,2,1
US6995268B2,2004,0,1,0,0,0,0,0,4,7,37,3,19,1,2
US6985633B2,2004,0,0,0,0,0,1,0,2,17,11,26,16,2,2
US6984536B2,2004,0,0,0,0,0,0,1,3,52,39,51,18,8,1
US7020560B2,2004,0,1,0,0,0,0,0,5,3,10,26,0,4,1
US6989527B2,2004,0,0,0,0,0,1,0,1,15,3,38,4,3,0
US7016786B1,2004,0,0,0,0,0,1,0,3,1,45,14,0,2,1
US7005256B1,2004,0,1,0,0,0,0,0,1,12,13,25,2,5,2
US6987023B2,2004,0,1,0,0,0,0,0,7,49,38,20,5,1,2
US7012944B2,2004,0,0,0,0,0,0,1,7,5,0,41,21,2,2
US6987564B2,2004,0,0,0,0,0,1,0,3,0,27,26,4,3,1
US7000491B1,2004,0,0,0,0,0,1,0,1,8,1,8,17,1,2
US7009773B2,2004,0,0,0,0,0,1,0,6,7,0,10,14,3,2
US7014837B2,2004,1,0,0,0,0,0,0,6,14,5,14,14,4,0
US6991921B2,2004,0,1,0,0,0,0,0,9,32,91,42,2,3,2
US7010262B2,2004,0,0,0,0,0,1,0,10,12,0,19,6,1,2
US7012386B1,2004,0,0,0,0,0,0,1,2,2,3,19,22,8,1
US6994775B2,2004,0,1,0,0,0,0,0,3,4,0,30,4,2,2
US7012275B2,2004,0,0,0,0,0,0,1,1,6,4,22,9,3,0
US6982332B2,2004,0,1,0,0,0,0,0,7,4,19,8,14,1,2
US7012253B2,2004,0,0,0,0,0,0,1,4,5,0,12,22,1,0
US7005795B2,2004,0,0,0,0,0,0,1,6,9,3,26,19,2,2
US6986412B2,2004,0,0,0,0,1,0,0,2,5,0,2,17,3,1
US7014850B2,2004,0,1,0,0,0,0,0,5,100,73,12,15,2,1
US6984584B2,2004,0,0,0,0,0,0,1,2,3,0,34,11,3,2
US6992781B2,2004,0,0,0,0,0,1,0,4,17,1,21,8,5,0
US6983667B2,2004,0,0,0,0,1,0,0,6,9,1,13,18,4,2
US6993053B2,2004,0,0,0,0,0,0,1,9,15,14,24,20,4,2
US6992184B2,2004,0,1,0,0,0,0,0,3,26,14,11,23,2,0
US6995404B2,2004,0,0,0,0,0,1,0,4,0,4,21,1,3,2
US7003981B2,2004,0,0,0,0,0,0,1,12,9,10,5,10,7,0
US7015032B2,2004,0,0,0,0,0,0,0,2,10,3,4,13,2,2
US7001755B2,2004,0,0,0,0,0,0,0,2,0,9,7,10,3,2
US6989236B1,2004,0,1,0,0,0,0,0,2,1,14,12,1,2,2
US7013836B1,2004,0,0,0,0,0,0,0,1,0,14,23,0,1,1
US7007554B2,2004,0,0,0,0,0,1,0,2,7,0,1,19,1,0
US6988417B2,2004,0,0,0,0,0,1,0,2,5,0,19,8,7,0
US6991698B2,2004,0,0,0,0,0,0,1,2,1,1,17,6,2,0
US7015207B2,2004,0,0,0,0,0,0,0,1,6,0,11,13,3,2
US7008718B2,2004,0,0,0,0,0,0,1,15,6,0,11,9,5,2
US6987361B1,2004,0,0,0,0,0,0,1,3,2,0,5,7,2,2
US7015463B2,2004,0,0,0,0,0,0,1,3,16,13,30,15,3,2
US6989387B2,2004,0,1,0,0,0,0,0,1,56,100,58,20,3,2
US7015000B2,2004,0,0,0,0,0,1,0,4,7,1,2,14,3,0
US6982086B2,2004,0,1,0,0,0,0,0,6,63,82,4,0,3,1
US7008601B2,2004,1,0,0,0,0,0,0,12,10,0,24,5,2,2
US7018812B2,2004,0,1,0,0,0,0,0,1,42,45,25,8,4,2
US6992071B2,2004,0,0,0,0,0,0,0,8,6,2,5,5,5,2
US6984656B2,2004,0,1,0,0,0,0,0,3,0,2,15,4,6,2
US7002722B2,2004,0,0,0,0,0,1,0,4,18,3,14,12,2,2
US7019095B2,2004,0,1,0,0,0,0,0,1,8,0,5,16,5,1
US7006569B1,2004,0,0,0,0,0,1,0,3,20,1,7,6,4,2
US6991794B1,2004,0,1,0,0,0,0,0,6,12,46,13,3,3,0
USPP16289P3,2004,0,0,0,0,0,0,0,1,0,0,1,5,4,0
US7002003B1,2004,0,1,0,0,0,0,0,4,18,35,8,4,2,2
US6982156B2,2004,0,1,0,0,0,0,0,14,5,53,2,12,1,2
US6998257B2,2004,0,1,0,0,0,0,0,2,2,18,10,4,1,1
US6994852B1,2004,0,1,0,0,0,0,0,4,16,22,18,12,2,1
US7009547B2,2004,0,0,0,0,0,0,1,2,18,2,38,20,3,2
US6985791B2,2004,0,0,0,0,0,1,0,9,9,5,18,12,5,1
US6992078B2,2004,0,1,0,0,0,0,0,1,0,14,32,14,5,2
US7014823B2,2004,0,0,0,0,0,0,1,4,8,28,18,1,5,2
US7013173B2,2004,0,0,0,0,0,0,0,3,16,0,2,6,2,1
US7011975B1,2004,0,0,0,0,0,1,0,6,0,44,11,3,2,2
US6991973B2,2004,0,0,0,0,0,0,1,2,16,0,12,18,2,2
US6989240B2,2004,0,1,0,0,0,0,0,5,4,42,9,5,2,2
US6985082B1,2004,0,0,0,0,0,1,0,2,13,59,32,0,4,2
US7002348B2,2004,0,0,0,0,0,1,0,3,26,0,7,19,3,2
US6994481B2,2004,0,0,0,0,0,1,0,3,7,9,17,19,3,2
US6982087B2,2004,0,1,0,0,0,0,0,14,38,48,48,8,3,2
US6986970B1,2004,0,0,0,0,0,0,1,4,9,3,27,12,2,2
US6984622B2,2004,0,0,0,0,0,1,0,3,14,5,4,5,2,2
US6996481B2,2004,0,0,0,0,0,1,0,1,3,4,18,1,1,2
US7014931B1,2004,0,0,0,0,0,0,1,7,6,0,8,6,2,1
US6991891B1,2004,0,0,0,0,0,1,0,3,8,26,25,8,6,2
US7002047B2,2004,0,1,0,0,0,0,0,4,3,11,13,7,2,2
US7015751B2,2004,0,0,0,0,0,0,1,2,31,27,35,13,2,2
US6989272B1,2004,0,0,0,0,0,1,0,5,13,0,42,19,2,1
US7009074B2,2004,0,1,0,0,0,0,0,1,10,20,24,18,8,2
US6997061B2,2004,0,0,0,0,0,1,0,2,13,3,4,2,5,2
US6999330B2,2004,0,0,0,0,0,0,1,5,6,0,4,16,1,1
US7005559B1,2004,0,1,0,0,0,0,0,3,6,47,10,8,2,1
US6983476B2,2004,0,0,0,0,0,1,0,20,9,0,20,14,4,2
US7001884B2,2004,0,1,0,0,0,0,0,2,7,88,10,15,2,1
US6989878B2,2004,0,0,0,0,0,1,0,3,5,0,7,14,2,2
US6984484B1,2004,0,1,0,0,0,0,0,2,2,4,18,6,8,0
US7008606B2,2004,0,1,0,0,0,0,0,4,7,8,6,6,3,2
USPP16309P3,2004,0,0,0,0,0,0,0,1,6,3,1,6,2,0
US7103101B1,2004,0,0,0,0,0,0,1,1,3,3,29,16,1,1
US7001723B1,2004,0,1,0,0,0,0,0,2,7,21,9,4,5,2
US6995300B2,2004,0,1,0,0,0,0,0,6,0,4,11,2,2,1
US7018832B2,2004,0,1,0,0,0,0,0,6,4,22,7,14,2,2
US7015035B2,2004,0,1,0,0,0,0,0,3,3,20,10,11,2,1
US7011950B2,2004,0,1,0,0,0,0,0,4,0,2,5,1,1,2
US7045337B2,2004,0,1,0,0,0,0,0,11,1,103,15,0,11,2
US7019118B2,2004,0,1,0,0,0,0,0,4,4,7,6,12,3,2
US7013066B1,2004,0,0,0,0,0,1,0,2,1,0,29,19,3,2
USRE38981E1,2004,0,1,0,0,0,0,0,3,4,28,12,8,2,0
US7008387B2,2004,0,0,0,0,0,0,0,6,5,0,12,13,4,2
US7015022B2,2004,0,1,0,0,0,0,0,4,15,7,7,0,3,1
US6995022B1,2004,1,0,0,0,0,0,0,1,4,8,12,1,2,1
US6995243B2,2004,0,0,0,0,0,1,0,5,0,1,12,8,2,2
US6992073B2,2004,0,0,0,0,0,0,0,2,17,2,4,9,3,1
US6992542B2,2004,0,0,0,0,0,1,0,1,1,0,12,5,1,0
US7012140B1,2004,0,1,0,0,0,0,0,1,5,12,12,14,3,0
US6986870B1,2004,0,1,0,0,0,0,0,10,16,0,6,19,1,2
US7001484B2,2004,0,0,1,0,0,0,0,4,26,2,1,23,2,1
US6988736B2,2004,1,0,0,0,0,0,0,4,4,0,7,18,1,2
US6992000B2,2004,0,1,0,0,0,0,0,8,3,0,17,22,3,2
US7014742B2,2004,1,0,0,0,0,0,0,4,3,13,22,4,4,2
US6989158B1,2004,0,0,0,0,0,0,0,1,3,14,3,16,3,2
US7014880B2,2004,0,0,0,0,0,0,1,2,7,18,10,13,2,1
US7015316B1,2004,0,0,0,0,0,1,0,10,12,24,4,11,6,2
US7005424B2,2004,0,1,0,0,0,0,0,5,18,103,108,8,2,1
US6995244B2,2004,0,1,0,0,0,0,0,2,4,22,3,15,2,2
US7005269B2,2004,0,1,0,0,0,0,0,3,0,9,8,0,2,2
US7005073B2,2004,0,1,0,0,0,0,0,7,11,0,21,13,2,2
US6991899B2,2004,0,1,0,0,0,0,0,3,4,28,21,2,1,1
USPP16228P3,2004,0,0,0,0,0,0,0,1,0,0,1,15,2,0
US7019126B1,2004,0,1,0,0,0,0,0,1,5,18,29,9,2,1
US7010189B2,2004,0,0,0,0,0,0,1,2,6,0,6,15,3,2
US7018526B1,2004,0,1,0,0,0,0,0,2,17,2,4,17,2,2
US7015280B2,2004,1,0,0,0,0,0,0,4,5,0,16,16,1,2
US7011824B2,2004,0,1,0,0,0,0,0,2,18,2,24,7,2,2
US6995147B2,2004,0,0,0,0,0,0,0,6,4,18,3,1,2,2
US7105680B1,2004,0,0,0,0,0,1,0,4,0,1,4,1,2,2
US6982313B2,2004,0,1,0,0,0,0,0,16,6,98,2,6,2,0
US6984520B1,2004,0,1,0,0,0,0,0,1,0,6,3,1,1,2
US6989256B2,2004,0,1,0,0,0,0,0,3,10,75,6,1,3,2
US7018639B1,2004,0,1,0,0,0,0,0,5,3,10,3,16,3,1
US6998413B1,2004,0,0,0,0,0,0,0,2,1,1,10,14,1,1
US6995252B2,2004,0,1,0,0,0,0,0,6,20,85,31,10,2,2
US6982271B1,2004,0,1,0,0,0,0,0,4,3,17,16,6,2,1
US7014993B1,2004,0,1,0,0,0,0,0,2,0,3,7,3,2,2
US6994975B2,2004,0,1,0,0,0,0,0,1,5,19,16,0,3,2
US6982364B1,2004,0,1,0,0,0,0,0,2,1,10,25,5,1,0
US6995154B2,2004,0,1,0,0,0,0,0,5,11,36,28,22,3,1
US7018841B1,2004,0,1,0,0,0,0,0,8,17,40,14,10,2,0
US7078472B2,2004,0,1,0,0,0,0,0,1,0,1,6,17,2,2
US6994836B2,2004,0,1,0,0,0,0,0,2,12,0,10,18,5,0
US6998102B2,2004,0,1,0,0,0,0,0,1,7,0,14,5,1,1
US7005411B1,2004,0,0,0,0,0,0,0,1,0,6,22,0,5,0
US6982143B1,2004,0,1,0,0,0,0,0,1,4,1,19,8,2,2
US7148199B2,2004,0,0,0,0,0,0,0,4,25,18,3,16,2,2
US6989648B2,2004,0,0,0,0,0,0,1,1,19,0,22,4,2,0
US7009088B1,2004,0,1,0,0,0,0,0,1,5,60,7,0,4,0
US6992088B2,2004,0,1,0,0,0,0,0,2,51,101,61,19,3,2
US6987182B2,2004,0,1,0,0,0,0,0,3,2,0,21,17,2,0
US6994755B2,2004,0,0,0,0,0,0,1,1,15,13,2,18,2,1
US7005561B2,2004,0,1,0,0,0,0,0,2,8,31,23,16,3,2
US6998513B1,2004,0,0,0,0,0,0,0,9,1,11,17,0,3,2
US6984488B1,2004,0,1,0,0,0,0,0,6,4,44,11,4,2,1
US7001174B2,2004,0,0,0,0,1,0,0,2,11,0,17,25,4,0
US7018827B1,2004,0,1,0,0,0,0,0,1,9,25,15,12,5,0
US7005210B2,2004,0,0,0,0,0,0,1,13,56,0,9,16,1,1
US6982361B1,2004,0,1,0,0,0,0,0,7,5,17,13,0,2,2
US7018834B2,2004,0,1,0,0,0,0,0,3,0,0,5,5,5,1
US7008533B2,2004,0,0,0,0,0,1,0,9,1,2,2,3,1,2
US7005139B2,2004,0,0,0,0,0,0,0,3,0,17,11,2,2,1
US7009077B2,2004,0,1,0,0,0,0,0,4,8,2,19,11,2,2
US7003155B2,2004,0,0,0,0,0,1,0,5,2,0,12,0,3,1
US7011837B2,2004,0,0,0,0,0,0,0,2,5,1,12,0,1,1
US7015044B2,2004,0,0,0,0,0,1,0,5,2,18,15,0,2,2
US7009043B1,2004,0,0,0,0,0,1,0,8,0,20,13,0,4,2
US6989362B1,2004,0,0,0,0,0,0,0,3,3,83,2,6,2,2
US6987105B2,2004,0,1,0,0,0,0,0,2,5,97,1,5,2,2
US6998041B2,2004,1,0,0,0,0,0,0,9,7,3,21,3,1,1
US7014941B2,2004,0,0,0,0,0,0,1,14,10,7,23,3,4,1
US7018424B2,2004,0,1,0,0,0,0,0,11,28,1,16,17,1,0
US7005158B1,2004,0,0,0,0,0,0,0,2,12,7,19,1,1,2
US7015190B1,2004,0,1,0,0,0,0,0,4,1,13,5,0,3,0
US7005441B2,2004,0,1,0,0,0,0,0,6,0,16,11,7,4,2
US7018803B2,2004,0,0,0,0,0,1,0,4,1,39,11,6,2,1
US7019108B2,2004,0,1,0,0,0,0,0,3,2,22,7,3,2,2
US7008782B2,2004,0,1,0,0,0,0,0,3,4,17,12,6,3,2
US7005521B1,2004,1,0,0,0,0,0,0,18,0,10,12,4,2,2
US6984515B2,2004,0,1,0,0,0,0,0,13,23,4,7,2,4,1
US6989396B2,2004,0,0,0,0,0,0,0,2,2,70,3,11,5,1
US6982151B1,2004,0,0,0,0,0,1,0,5,0,14,13,0,2,1
USPP16291P3,2004,0,0,0,0,0,0,0,1,0,7,1,9,1,0
US7009061B2,2004,0,1,0,0,0,0,0,1,0,14,3,9,5,1
US6984754B1,2004,0,1,0,0,0,0,0,5,15,19,20,12,6,0
US6987214B1,2004,0,1,0,0,0,0,0,4,3,14,20,7,1,1
US6984489B1,2004,0,1,0,0,0,0,0,2,4,17,6,0,2,2
